Date,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical
July23,15003,411,155,5,10396,4452,41
July24,15294,291,161,6,10553,4580,42
July25,15656,362,167,6,10641,4848,46
July26,16132,476,177,10,10794,5161,46
July27,16664,532,183,6,10935,5546,49
July28,17035,371,189,6,11056,5790,50
July29,17315,280,200,11,11246,5869,46
July30,18037,722,213,13,11385,6439,39
July31,18648,611,222,9,11613,6813,45
August01,19046,398,226,4,11856,6964,50
August02,19709,663,233,7,12074,7402,46
August03,20107,398,246,13,12276,7585,43
August04,20524,417,257,11,12281,7986,44
August05,21279,755,272,15,12468,8539,47
August06,21707,428,281,9,12791,8635,52
August07,22147,440,292,11,12999,8856,51
August08,22574,427,304,12,13240,9030,53
August09,22986,412,321,17,13548,9117,51
August10,23342,356,339,18,13815,9188,52
August11,23659,317,357,18,14086,9216,56
August12,24182,523,378,21,14492,9312,52
August13,24408,244,387,9,14716,9305,53
August14,24833,425,401,14,15065,9367,49
August15,25132,299,405,4,15349,9378,49
August16,25450,318,422,17,15827,9201,51
August17,25785,335,447,25,16290,9048,57
August18,26025,240,464,17,16680,8881,59
August19,26251,226,476,12,16997,8778,59
August20,26513,262,490,14,19693,6330,59
August21,26782,269,499,9,20386,5897,58
August22,26983,201,512,13,20685,5786,54
August23,27236,253,529,17,21196,5511,50
August24,27423,187,544,15,21567,5312,50
August25,27585,162,552,8,21779,5254,53
August26,27784,199,576,24,22119,5089,59
August27,27914,130,600,24,22400,4914,48
August28,28148,234,612,12,22674,4862,49
August29,28260,112,629,17,22904,4727,46
August30,28391,131,640,11,23166,4585,44
August31,28567,176,681,41,23418,4468,41
September01,28656,89,686,5,23584,4386,41
September02,28825,169,692,6,23910,4223,35
September03,28956,131,707,15,24148,4101,38
September04,29128,172,767,60,24437,3924,38
September05,29213,85,779,12,24600,3834,34
September06,29290,77,784,5,24738,3768,35
September07,29425,135,793,9,25044,3588,41
September08,29489,64,801,8,25168,3520,38
September09,29609,120,812,11,25311,3486,35
September10,29727,56,819,7,25541,3367,31
September11,29877,150,830,11,25795,3252,26
September12,29921,44,836,6,25916,3169,23
September13,29969,48,844,8,26062,3063,25
September14,30158,189,850,6,26210,3098,25
September15,30208,50,850,0,26300,3058,24
September16,30254,46,859,9,26378,3017,23
September17,30295,41,867,8,26462,2966,24
September18,30355,48,872,5,26726,2757,24
September19,30541,186,879,7,26993,2669,21
September20,30559,18,885,6,27093,2581,18
September21,30573,14,887,2,27197,2489,16
September22,30736,163,890,3,27403,2443,19
September23,30777,41,895,5,27609,2273,19
September24,30868,91,900,5,27992,1976,19
September25,30997,129,909,9,28172,1916,22
September26,31017,20,910,1,28221,1886,23
September27,31043,26,912,2,28286,1845,22
September28,31047,4,915,3,28334,1798,21
September29,31219,172,923,8,28473,1823,21
September30,31359,140,927,4,28596,1836,22
October01,31394,35,929,2,28632,1833,22
October02,31523,129,932,3,28733,1858,18
October03,31533,10,935,3,28770,1828,18
October04,31553,20,936,1,28791,1826,18
October05,31831,278,937,1,29033,1861,14
October06,31860,29,938,1,29058,1864,13
October07,32001,141,941,3,29175,1885,15
October08,32098,97,941,0,29195,1962,12
October09,32457,359,941,0,29378,2138,13
October10,32476,19,941,0,29394,2141,10
October11,32503,27,942,1,29405,2156,9
October12,33032,529,943,1,29544,2545,10
October13,33064,32,944,1,29577,2543,10
October14,33425,361,951,7,29937,2537,10
October15,33448,23,951,0,29951,2546,10
October16,33685,237,952,1,30336,2397,11
October17,33703,18,952,0,30357,2394,10
October18,33714,11,952,0,30368,2394,11
October19,34473,759,955,3,30736,2782,21
October20,34504,31,955,0,30755,2794,21
October21,35158,592,958,3,31112,3088,19
October22,35184,26,958,0,31128,3098,18
October23,35847,663,959,1,31226,3662,17
October24,35873,26,959,0,31241,3673,17
October25,35957,22,959,0,31315,3683,17
October26,36546,589,965,6,31740,3841,19
October27,36561,15,965,0,31754,3842,20
October28,37407,846,970,5,32523,3914,25
October29,37429,22,970,0,32568,3891,25
October30,37445,16,970,0,32578,3897,25
October31,37460,15,970,0,32657,3833,25
November01,37467,7,970,0,32669,3828,25
November02,38863,1396,979,9,32689,5195,25
November03,39179,316,979,0,32728,5472,27
November04,39539,360,980,1,32761,5798,26
November05,40021,482,980,0,32782,6259,24
November06,40274,253,980,0,32814,6480,26
November07,40283,9,980,0,32829,6474,26
November08,40297,14,980,0,32846,6471,26
November09,40996,699,990,10,32850,7156,24
November10,41298,302,993,3,32854,7451,25
November11,41653,355,993,0,32858,7802,21
November12,41839,186,993,0,32865,7981,24
November13,42069,230,994,1,32875,8200,26
November14,42080,11,994,0,32888,8198,26
November15,42102,22,994,0,32896,8212,26
November16,42539,437,997,3,32904,8638,26
November17,42794,255,1002,5,32912,8880,27
November18,43041,247,1003,1,32914,9124,24
November19,43279,238,1003,0,32946,9330,24
November20,43452,173,1004,1,32949,9499,23
November21,43474,22,1004,0,32966,9504,23
November22,43498,24,1004,0,32968,9526,23
November23,43830,332,1009,5,32977,9844,23
November24,44094,264,1011,2,32985,10098,22
November25,44393,299,1011,0,32993,10389,22
November26,44505,112,1013,2,33015,10477,22
November27,44732,227,1014,1,33021,10697,21
November28,44746,14,1014,0,33036,10696,21
November29,44754,8,1014,0,33040,10700,21
November30,45062,298,1017,3,33061,10984,24
December01,45261,199,1018,1,33068,11175,24
December02,45443,182,1019,1,33079,11345,23
December03,45650,207,1020,1,33096,11534,26
December04,45875,225,1021,1,33117,11737,25
December05,45891,16,1021,0,33134,11736,25
December06,45900,9,1021,0,33140,11739,25
December07,45908,8,1021,0,33144,11743,25
December08,46168,260,1028,7,33162,11978,25
December09,46256,88,1032,4,33175,12049,25
December10,46387,131,1033,1,33181,12173,25
December11,46522,135,1034,1,33185,12303,25
December12,46535,13,1034,0,33191,12310,25
December13,46548,11,1034,0,33203,12311,25
December14,46689,141,1039,5,33215,12435,26
December15,46825,136,1040,1,33220,12565,24
December16,46945,120,1041,1,33239,12665,24
December17,47160,187,1044,3,33259,12857,19
December18,47257,97,1046,2,33267,12944,22
December19,47291,34,1046,0,33268,12977,21
December20,47341,50,1046,0,33277,13018,21
December21,47536,195,1050,4,33282,13204,23
December22,47623,87,1050,0,33289,13284,23
December23,47705,82,1051,1,33309,13345,23
December24,47832,127,1052,1,33373,13407,21
December25,47846,14,1052,0,33373,13421,21
December26,47867,21,1052,0,33378,13437,21
December27,47898,31,1052,0,33396,13450,21
December28,48069,171,1058,6,33404,13607,24
December29,48188,119,1058,0,33430,13700,22
December30,48278,90,1059,1,33437,13782,24
December31,48388,110,1059,0,33446,13883,24
Jan01_2021,48410,22,1059,0,33447,13904,24
Jan02_2021,48453,43,1059,0,33455,13939,24
Jan03_2021,48506,53,1059,0,33559,13888,24
Jan04_2021,48589,83,1066,7,33559,13964,20
Jan05_2021,48713,124,1066,0,33587,14060,20
Jan06_2021,48773,60,1066,0,33599,14108,19
Jan07_2021,48849,76,1066,0,33609,14174,19
Jan07_2021,48849,76,1066,0,33609,14174,19
Jan08_2021,48932,83,1067,1,33617,14248,21
Jan09_2021,48944,12,1067,0,33622,14255,21
Jan10_2021,48987,43,1067,0,33646,14274,21
Jan11_2021,49116,129,1069,2,33659,14388,19
Jan12_2021,49202,86,1069,0,33661,14472,20
Jan13_2021,49305,103,1069,0,33708,14528,20
Jan14_2021,49430,125,1071,2,33717,14642,18
Jan15_2021,49502,72,1071,0,33727,14704,17
Jan16_2021,49529,27,1071,0,33744,14714,17
Jan17_2021,49560,31,1071,0,33775,14714,18
Jan18_2021,49641,81,1072,1,33783,14786,22
Jan19_2021,49650,9,1072,0,33794,14784,21
Jan20_2021,49666,16,1072,0,33856,14738,21
Jan21_2021,49799,22,1073,0,33868,14858,13
Jan22_2021,49845,46,1073,0,33888,14884,12
Jan23_2021,49851,6,1073,0,33901,14877,12
Jan24_2021,49863,12,1073,0,33913,14877,12
Jan25_2021,49939,76,1074,1,33947,14918,11
Jan26_2021,50009,70,1076,2,33974,14959,9
Jan27_2021,50055,46,1076,0,33991,14988,9
Jan28_2021,50104,49,1076,0,34005,15023,10
Jan29_2021,50144,40,1076,0,34014,15054,10
Jan30_2021,50151,7,1076,0,34027,15048,10
Jan31_2021,50172,21,1076,0,34043,15053,10
Feb01_2021,50221,49,1077,1,34060,15084,14
Feb02_2021,50230,9,1077,0,34071,15082,14
Feb03_2021,50281,31,1078,0,34084,15119,13
Feb04_2021,50339,34,1078,0,34098,15163,12
Feb05_2021,50365,26,1078,0,34099,15188,8
Feb06_2021,50373,8,1078,0,34102,15193,8
Feb07_2021,50384,11,1078,0,34124,15182,8
Feb08_2021,50421,37,1080,2,34127,15214,5
Feb09_2021,50444,22,1080,0,34140,15224,6
Feb11_2021,50512,33,1080,0,34168,15264,5
Feb12_2021,50532,20,1080,0,34185,15267,6
Feb13_2021,50540,8,1080,0,34188,15272,6
Feb14_2021,50548,8,1080,0,34195,15273,6
Feb15_2021,50587,39,1080,0,34207,15300,6
Feb16_2021,50639,52,1083,3,34210,15346,4
Feb17_2021,50670,31,1083,0,34216,15371,4
Feb18_2021,50692,22,1083,0,34224,15385,4
Feb19_2021,50728,21,1084,1,34228,15416,4
Feb20_2021,50732,4,1084,0,34233,15415,4
Feb21_2021,50797,6,1084,0,34236,15477,4
Feb22_2021,50843,46,1085,1,34247,15511,5
Feb23_2021,50919,55,1085,0,34250,15584,5
Feb24_2021,50960,41,1087,2,34257,15616,5
Feb25_2021,51071,111,1088,1,34262,15721,5
Feb26_2021,51096,25,1088,0,34267,15741,6
Feb27_2021,51151,55,1088,0,34271,15792,6
Feb28_2021,51160,9,1088,0,34278,15794,6
Mar01_2021,51284,124,1090,2,34285,15909,2
Mar02_2021,51314,30,1091,1,34292,15931,2
Mar03_2021,51353,39,1091,0,34306,15956,2
Mar04_2021,51440,87,1093,2,34309,16038,2
Mar05_2021,51517,77,1093,0,34312,16112,2
Mar06_2021,51572,55,1093,0,34322,16157,2
Mar07_2021,51644,72,1093,0,34324,16227,3
Mar08_2021,51780,136,1094,1,34327,16359,3
Mar09_2021,51818,38,1094,0,34339,16385,3
Mar10_2021,51962,144,1099,5,34346,16517,3
Mar11_2021,52146,184,1099,0,34356,16691,3
Mar12_2021,52193,47,1099,0,34363,16731,5
Mar13_2021,52241,48,1099,0,34369,16773,4
Mar14_2021,52515,274,1099,0,34376,17040,4
Mar15_2021,52748,234,1104,5,34377,17267,4
Mar16_2021,52903,155,1104,0,34378,17421,4
Mar17_2021,52955,52,1104,0,34380,17471,4
Mar18_2021,53115,160,1109,5,34385,17621,4
Mar19_2021,53492,377,1114,5,34439,17939,6
Mar20_2021,53809,317,1115,1,34446,18248,7
Mar21_2021,53829,20,1115,0,34453,18261,9
Mar22_2021,54357,254,1115,0,34462,18780,10
Mar23_2021,54566,209,1117,2,34474,18975,9
Mar24_2021,54947,381,1120,3,34481,19346,7
Mar25_2021,54976,38,1120,0,34487,19369,6
Mar26_2021,55558,582,1121,1,34519,19918,5
Mar27_2021,55580,22,1121,0,34526,19933,6
Mar28_2021,56118,538,1127,6,34527,20464,6
Mar29_2021,56328,210,1131,4,34533,20664,6
Mar30_2021,56639,311,1138,7,34545,20956,6
Mar31_2021,57003,364,1142,4,34566,21295,6
Apr01_2021,57191,188,1142,0,34575,21474,6
Apr02_2021,57569,378,1142,0,34577,21850,6
Apr03_2021,57708,139,1142,0,34586,21980,6
Apr04_2021,58155,447,1143,1,34601,22411,6
Apr05_2021,58540,385,1149,6,34606,22785,6
Apr06_2021,58572,33,1149,0,34621,22802,6
Apr07_2021,58825,253,1150,1,34627,23048,6
Apr08_2021,59069,244,1151,1,34639,23279,5
Apr09_2021,59250,181,1151,0,34662,23437,5
Apr10_2021,59611,361,1151,0,34671,23789,5
Apr11_2021,59720,109,1151,0,34675,23894,5
Apr12_2021,59925,205,1152,1,34697,24076,5
Apr13_2021,60171,246,1153,1,34699,24319,5
Apr14_2021,60350,179,1155,2,34721,24474,4
Apr15_2021,60584,233,1166,11,34728,24690,4
Apr16_2021,60762,170,1166,0,34728,24868,4
Apr17_2021,60959,197,1168,2,34767,25024,4
Apr18_2021,61205,246,1173,5,34782,25250,4
Apr19_2021,61472,267,1175,2,34798,25499,4
Apr20_2021,61499,34,1176,1,41337,18986,8
Apr21_2021,61906,407,1184,8,41342,19380,8
Apr22_2021,61932,26,1184,0,41352,19396,8
Apr23_2021,61970,38,1184,0,41403,19383,8
Apr24_2021,62275,305,1187,3,42349,18739,8
Apr25_2021,62357,80,1187,0,44469,16701,9
Apr26_2021,62570,213,1190,3,44676,16704,7
Apr27_2021,62620,50,1190,0,44703,16727,7
Apr28_2021,62729,109,1192,2,44951,16586,7
Apr29_2021,62859,130,1194,2,45138,16527,5
Apr30_2021,62925,66,1194,0,45144,16587,5
May01_2021,63020,95,1202,8,59279,2539,5
May02_2021,63126,106,1202,0,59494,2430,5
May03_2021,63210,84,1202,0,59725,2283,5
May04_2021,63239,29,1208,6,59853,2178,4
May05_2021,63400,145,1208,0,60286,1906,4
May06_2021,63654,254,1209,1,60435,2010,4
May07_2021,63687,33,1209,0,60484,1994,3
May07_2021,63687,33,1209,0,60484,1994,3
May08_2021,63702,15,1209,0,60503,1990,3
May09_2021,63717,15,1209,0,60505,2003,3
May09_2021,63717,15,1209,0,60505,2003,3
May10_2021,64197,227,1209,0,60854,2134,3
May11_2021,64356,159,1209,0,60922,2225,3
May12_2021,65145,789,1218,9,61221,2706,3
May13_2021,65403,258,1222,4,61326,2855,3
May14_2021,65890,306,1225,3,61802,2863,3
May15_2021,65902,12,1225,0,61817,2860,3
May16_2021,65915,13,1225,0,61827,2863,3
May17_2021,66147,232,1225,0,61839,3083,3
May18_2021,66453,306,1225,0,62197,3031,3
May19_2021,66604,151,1228,3,62206,3170,3
May21_2021,67212,14,1243,0,64731,1238,3
May22_2021,67227,15,1243,0,64750,1234,3
May23_2021,67264,37,1243,0,64753,1268,3
May24_2021,67557,16,1245,0,65061,1251,3
May25_2021,67626,69,1244,0,65191,1191,3
May26_2021,67828,193,1249,4,65229,1350,2
May27_2021,67919,91,1252,3,65388,1279,2
May28_2021,68113,194,1252,0,65636,1225,4
May29_2021,68367,254,1252,0,65940,1175,4
May30_2021,68488,121,1252,0,66050,1186,4
May31_2021,68601,113,1252,0,66187,1162,4
Jun01_2021,68644,43,1252,0,66194,1198,4
Jun02_2021,68710,57,1252,0,66212,1246,4
Jun03_2021,69027,211,1252,0,66577,1198,4
Jun04_2021,69081,54,1252,0,66601,1228,4
Jun05_2021,69195,114,1254,2,66747,1194,9
Jun06_2021,69364,169,1254,0,66846,1264,9
Jun07_2021,69504,140,1254,0,66929,1321,11
Jun08_2021,69645,141,1254,0,67007,1384,11
Jun09_2021,69884,239,1254,0,67190,1440,11
Jun10_2021,69988,104,1254,0,67263,1471,11
Jun11_2021,70053,65,1254,0,67331,1468,11
Jun12_2021,70147,94,1254,0,67432,1461,11
Jun13_2021,70290,143,1255,1,67448,1587,11
Jun14_2021,70402,112,1255,0,67472,1675,10
Jun15_2021,70645,243,1256,1,67641,1748,10
Jun16_2021,70792,147,1256,0,67676,1860,10
Jun17_2021,70908,116,1259,3,67829,1820,10
Jun18_2021,71103,195,1265,6,67931,1907,10
Jun19_2021,71334,231,1265,0,68032,2037,10
Jun20_2021,71514,180,1266,1,68037,2211,10
Jun21_2021,71756,195,1266,0,68202,2288,10
Jun22_2021,71955,199,1268,2,68297,2390,10
Jun23_2021,72325,342,1272,4,68442,2611,10
Jun24_2021,72655,339,1272,0,68461,2922,10
Jun25_2021,72888,233,1273,1,68496,3119,10
Jun26_2021,73211,323,1274,1,68597,3340,10
Jun27_2021,73516,305,1274,0,68614,3628,10
Jun28_2021,73805,289,1276,2,68651,3878,29
Jun29_2021,74153,348,1280,4,68732,4141,29
Jun30_2021,74481,328,1280,0,68820,4381,29
Jul01_2021,74945,464,1283,3,68856,4806,29
Jul02_2021,75394,449,1284,1,68963,5147,29
Jul03_2021,75829,435,1286,2,69094,5449,29
Jul04_2021,76383,554,1289,3,69206,5888,29
Jul05_2021,76794,411,1293,4,69290,6211,29
Jul06_2021,77462,668,1300,7,69330,6832,35
Jul07_2021,78483,837,1307,5,69429,7747,35
Jul08_2021,79253,770,1313,6,69530,8410,47
Jul09_2021,80160,907,1316,3,69602,9242,47
Jul10_2021,80730,570,1317,1,69781,9632,47
Jul11_2021,81353,623,1323,6,70468,9562,47
Jul12_2021,82356,1003,1326,3,70613,10417,51
Jul13_2021,83128,772,1328,2,70851,10949,51
Jul14_2021,83874,746,1338,10,71230,11306,51
Jul15_2021,85199,1325,1343,5,71449,12407,51
Jul16_2021,86756,1557,1349,6,71929,13478,51
Jul17_2021,88074,1318,1355,6,72088,14631,52
Jul18_2021,89257,1183,1369,14,72490,15398,65
Jul19_2021,90331,1074,1393,24,72936,16002,65
Jul20_2021,91586,1255,1409,16,73302,16875,65
Jul21_2021,92866,1280,1431,22,73640,17795,65
Jul22_2021,94044,1178,1447,16,73867,18730,65
Jul23_2021,94739,695,1459,12,74661,18619,68
Jul24_2021,95652,913,1464,5,74984,19204,68
Jul25_2021,96447,795,1475,11,75255,19717,68
Jul26_2021,98005,1558,1485,10,75567,20953,68
Jul27_2021,99028,1023,1499,14,75785,21744,68
Jul28_2021,100449,1421,1512,13,76261,22676,109
Jul29_2021,102253,1804,1524,12,76678,24051,111
Jul30_2021,103610,1357,1529,5,76926,25155,111
Jul31_2021,105156,1373,1537,7,77486,26133,111
Aug01_2021,106045,889,1540,2,77735,26770,111
Aug02_2021,107867,1822,1558,18,78466,27843,111
Aug03_2021,109686,1819,1566,8,80181,27939,111
Aug04_2021,111585,1899,1579,13,81643,28363,111
Aug05_2021,113347,1762,1596,17,82242,29509,111
Aug06_2021,115051,1704,1606,10,82522,30923,111
Aug07_2021,116090,1039,1618,12,82819,31653,111
Aug08_2021,117043,953,1622,4,83409,32012,112
Aug09_2021,119388,2345,1649,27,84319,33420,144
Aug10_2021,121126,1734,1672,23,85383,34071,143
Aug11_2021,123031,1877,1692,20,86648,34691,143
Aug12_2021,124931,1900,1702,10,87980,35249,143
Aug13_2021,127284,2353,1723,21,89234,36327,140
Aug14_2021,128088,804,1735,12,90221,36132,140
Aug15_2021,129006,918,1742,7,90462,36802,140
Aug16_2021,132091,3085,1797,55,93531,36763,140
Aug17_2021,135347,3236,1822,25,96004,37521,140
Aug18_2021,138311,2964,1845,23,98734,37732,149
Aug19_2021,141271,2960,1864,19,101008,38399,158
Aug20_2021,143107,1836,1890,26,103540,37677,450
Aug21_2021,144220,1113,1894,4,104381,37945,450
Aug22_2021,145456,1236,1902,8,105525,38029,450
Aug23_2021,149728,4272,1965,63,108180,39583,450
Aug24_2021,151963,2235,1991,26,111784,38188,465
Aug25_2021,153259,1296,2024,33,111980,39255,504
Aug26_2021,154862,1603,2053,29,112210,40599,233
Aug27_2021,156113,1251,2081,28,112691,41341,231
Aug28_2021,157577,1464,2083,2,113127,42367,231
Aug29_2021,159375,1798,2089,6,113353,43933,231
Aug30_2021,160970,1595,2140,51,113985,44845,231
Aug31_2021,162764,1794,2164,24,114797,45803,231
Sep01_2021,164460,1696,2188,24,117106,45166,237
Sep02_2021,166234,1774,2213,25,118214,45807,234
Sep03_2021,168164,1930,2246,33,119266,46652,233
Sep04_2021,170124,1960,2253,7,119302,48569,233
Sep05_2021,171958,1834,2254,3,120025,49679,233
Sep06_2021,173655,1697,2304,50,122715,48636,235
Sep07_2021,175403,1748,2327,23,123185,49891,237
Sep08_2021,177642,2239,2350,23,124935,50357,236
Sep09_2021,179655,2013,2366,16,125506,51783,237
Sep10_2021,181739,2084,2391,25,125626,53722,233
Sep11_2021,184139,2400,2402,11,126357,55380,231
Sep12_2021,186271,2129,2409,7,126597,57265,233
Sep13_2021,188412,2141,2443,34,126630,59339,225
Sep14_2021,190591,2178,2465,20,126817,61309,228
Sep15_2021,192464,1873,2482,17,127097,62885,231
Sep16_2021,195650,3186,2503,21,151334,41813,411
Sep17_2021,197978,2328,2553,50,153207,42218,402
Sep18_2021,200577,2599,2562,9,154819,43196,423
Sep19_2021,202381,1804,2582,20,154949,44850,424
Sep20_2021,204373,1992,2604,22,155173,46596,414
Sep21_2021,206889,2516,2626,22,160024,44239,427
Sep22_2021,209330,2202,2672,33,160395,46263,423
Sep23_2021,211885,2555,2696,24,164147,45042,430
Sep24_2021,214370,2485,2725,29,164278,47367,436
Sep25_2021,216567,2197,2753,28,167560,46254,438
Sep26_2021,218846,2279,2777,24,167804,48265,438
Sep27_2021,220595,1749,2808,31,170742,47045,399
Sep28_2021,223197,2602,2857,49,167851,52489,400
Sep29_2021,225663,2466,2901,44,168185,54577,397
Sep30_2021,228728,3065,2919,18,175940,49869,397
Oct01_2021,231326,2598,2961,42,176058,52307,394
Oct02_2021,234064,2738,2987,26,176201,54876,394
Oct03_2021,236476,2412,3009,22,176290,57177,391
Oct04_2021,238851,2375,3029,20,187824,47998,390
Oct05_2021,242012,3161,3053,24,187942,51017,390
Oct06_2021,244560,2548,3100,47,194137,47323,386
Oct07_2021,247325,2765,3127,27,194261,49937,394
Oct08_2021,250592,3267,3156,29,200924,46512,386
Oct09_2021,253302,2710,3177,21,201011,49114,387
Oct10_2021,256432,3130,3192,15,201217,52023,387
Oct11_2021,258636,2204,3212,20,201474,53950,384
Oct12_2021,261064,2428,3240,28,201872,55952,384
Oct13_2021,263810,2746,3294,54,211489,49027,376
Oct14_2021,267084,3274,3319,25,211816,51949,374
Oct15_2021,269884,2762,3336,17,216368,50180,383
Oct16_2021,272310,2426,3350,14,216428,52532,377
Oct17_2021,274508,2198,3371,21,216503,54634,374
Oct18_2021,277965,2518,3428,14,223502,51035,374
Oct19_2021,280456,2491,3447,19,225312,51697,380
Oct20_2021,283165,2671,3468,21,228728,50969,384
Oct21_2021,286289,3124,3496,28,229209,53584,384
Oct22_2021,289522,3212,3536,40,232542,53444,382
Oct23_2021,291751,2229,3547,11,232547,55657,366
Oct24_2021,294934,3183,3573,26,238553,52808,330
Oct25_2021,297118,2147,3588,15,240813,52717,331
Oct26_2021,299426,2306,3593,5,243099,52734,328
Oct27_2021,301667,2241,3612,19,246407,51648,326
Oct28_2021,304314,2647,3650,38,251115,49549,322
Oct29_2021,306737,2389,3685,35,251916,51136,321
Oct30_2021,308502,1765,3699,14,256564,48239,266
Oct31_2021,310375,1873,3716,17,257382,49277,259
Nov01_2021,312267,1862,3725,10,260211,48331,261
Nov02_2021,313837,1570,3754,29,264754,45329,254
Nov03_2021,316121,2284,3773,19,265173,47175,240
Nov04_2021,317851,1730,3786,13,269756,44309,225
Nov05_2021,319965,2097,3815,29,270261,45889,225
Nov06_2021,321763,1798,3827,12,274362,43574,200
Nov07_2021,323460,1697,3839,12,276619,43002,188
Nov08_2021,325331,1750,3854,15,278759,42718,186
Nov09_2021,326906,1575,3876,22,280863,42167,183
Nov10_2021,328761,1548,3899,23,283396,41466,182
Nov11_2021,330640,1879,3905,6,284837,41898,152
Nov12_2021,332308,1652,3916,11,285629,42763,147
Nov13_2021,334432,2124,3935,19,286558,43939,150
Nov14_2021,335869,1437,3946,11,287869,44054,141
Nov15_2021,337170,1300,3968,22,288996,44206,145
Nov16_2021,338549,1379,3980,12,293866,40703,140
Nov17_2021,340341,1785,3989,9,294061,42291,126
Nov18_2021,341817,1476,4004,15,296867,40946,126
Nov19_2021,344251,2163,4067,24,299335,40849,120
Nov20_2021,345805,1554,4074,7,299408,42323,118
Nov21_2021,353286,2050,4084,9,272115,32114,182
Nov22_2021,354743,1457,4089,5,274900,30781,170
Nov23_2021,356171,1398,4153,40,276240,30805,174
Nov24_2021,357986,1815,4170,17,277540,31303,182
Nov25_2021,359897,1911,4176,6,278824,31924,175
Nov26_2021,361801,1904,4185,9,291706,20937,169
Nov27_2021,363498,1697,4190,5,292581,21754,165
